Id,OwnerUserId,CreationDate,ParentId,Score,Body
155067,8900.0,2008-09-30T20:58:08Z,650,15,"<p>VS.NET defaults the Assembly version to 1.0.* and uses the following logic when auto-incrementing: it sets the build part to the number of days since January 1st, 2000, and sets the revision part to the number of seconds since midnight, local time, divided by two. See this <a href=""http://msdn.microsoft.com/en-us/library/system.reflection.assemblyversionattribute.assemblyversionattribute.aspx"">MSDN article</a>.</p><p>Assembly version is located in an assemblyinfo.vb or assemblyinfo.cs file. From the file: </p><pre class=""lang-vb prettyprint-override""><code>' Version information for an assembly consists of the following four values:''      Major Version'      Minor Version '      Build Number'      Revision'' You can specify all the values or you can default the Build and Revision Numbers ' by using the '*' as shown below:' &lt;Assembly: AssemblyVersion(""1.0.*"")&gt; &lt;Assembly: AssemblyVersion(""1.0.0.0"")&gt; &lt;Assembly: AssemblyFileVersion(""1.0.0.0"")&gt; </code></pre>"
163570,8454.0,2008-10-02T17:32:08Z,10230,0,"<p>Again, without knowing the language, it's impossible to tell.</p><p>However, I recommend that you choose the technique that makes the most sense to the maintenance programmer that follows and will have to maintain your work.</p><p>I'd recommend writing a function that explicitly does what you want, such as</p><pre><code>#define IS_EMPTY(s) ((s)[0]==0)</code></pre><p>or comparable.  Now there's no doubt at is you're checking.</p>"
171845,11388.0,2008-10-05T11:40:16Z,8050,5,"<p>I'd strongly suggest you have a play around with LINQPad (http://www.linqpad.net), it's a free tool which allows (umong others things) you to connect to a database server and query it using LINQ to SQL. It takes the pain out of having to set up Console Applications to do the playing.</p>"
172605,14690.0,2008-10-05T20:34:05Z,1610,1,"<p>It can be done using SQL, by modifying the system tables directly. For example, look here:</p><p><a href=""http://www.sqlteam.com/forums/topic.asp?TOPIC_ID=58912"" rel=""nofollow"">Alter table - Add new column in between</a></p><p>However, I would not recommend playing with system tables, unless it's absolutely necessary.</p>"
175458,25508.0,2008-10-06T18:03:26Z,2630,0,<p>I find Get-member to be the most useful native PowerShell cmdlet. I also use Get-WMIObject on a daily basis.  Even if I'm troubleshooting a VBScript problem for someone I'll turn to Get-WMIObject because I can work with WMI interactively.</p>
178618,5678.0,2008-10-07T14:08:40Z,7990,3,"<p>To answer your first question, this can be fairly straight forward depending on the data.  We have a variety of Service-based applications that do exactly what you are asking.  Typically, we parse the incoming file and wrap our own Postscript or PCL around it.  If you layout is fairly simple, then there are some very basic PCL codes you can wrap it with to provide the font/print layup you want (I'd be more then happy to give you some guidance here offline).</p><p>One you have a print ready file you can send it to a UNC printer that is shared, directly to a locally installed printer, or even to the IP of the device (RAW or LPR type data).</p><p>If, however, you are going down the PDF path, the simplest method is to send the PDF output to a printer that supports direct PDF printing (many do now). In this case you just send the PDF to the device and away it prints. </p><p>The other option is to launch <a href=""http://pages.cs.wisc.edu/~ghost/"" rel=""nofollow"">Ghostscript</a> which should be free for your needs (check the licensing as they have a few different version, some GNU, some GPL etc.) and either use it's built in print function or simply convert to Postscript and send to the device.  I've used Ghostscript many times in Service apps but not a huge fan as you will basically be shelling out and executing a command line app to do the conversion.  That being said, it's a stable app that does tend to fail gracefully</p>"
178665,22407.0,2008-10-07T14:21:02Z,7990,5,"<p>I've done it.  It's a pain in the A*s.  The problem is that printing requires that GDI engine to be in place, which normally means that you have to have the desktop, which only loads when you're logged in.  If you're attempting to do this from a Service on a Server, then you normally aren't logged in.</p><p>So first you can't run as the normal service user, but instead as a real user that has interactive login rights. Then you have to tweak the service registry entries (I forget how at the moment, would have to find the code which I can do tonight if you're really interested).  Finally, you have to pray.</p><p>Your biggest long term headache will be with print drivers.  If you are running as a service without a logged in user, some print drivers like to pop up dialogs from time to time.  What happens when your printer is out of toner?  Or out of paper?  The driver may pop up a dialog that will never be seen, and hold up the printer queue because nobody is logged in!</p>"
178687,20400.0,2008-10-07T14:26:15Z,7990,1,"<p>If you can output to post script some printers will print anything that gets FTPed to a certain directory on them.</p><p>We used this to get past the print credits that our university exposed on us, but if your service outputs to a ps then you can just ftp the ps file to the printer.</p>"
179754,25911.0,2008-10-07T18:31:20Z,2630,3,"<p><strong>Set-Clipboard</strong>, found on the PowerShell Community Extensions project on CodePlex. Usually when I'm working in PowerShell, the ultimate goal is to generate some text or even an Excel spreadsheet. Set-Clipboard eliminates all of the intermediate ""save it to a file, ok now open that file, select all, copy to clipboard"" steps--you do it all in PowerShell.</p>"
187292,2094.0,2008-10-09T13:42:41Z,1790,6,"<p>Subversion 1.5 introduced write through proxy support for webdav servers over the existing SvnSync support that was added in 1.4. This allows you to have local mirrors for retrieving files and history, but commits are committed directly to the master repository. If setup correctly the local mirrors receive the changes immediately.</p><p>See the <a href=""http://svnbook.red-bean.com"" rel=""nofollow"">Svn Book</a> for more details.</p>"
191214,26811.0,2008-10-10T13:17:34Z,2630,0,<p>The combination of Get-WMIObject and Get-Member is something I use throughout the workday.  Working on Get-Sandwich.</p>
192646,21640.0,2008-10-10T18:55:32Z,9650,1,"<p>No ""interpreter"" requires emacs. </p><p>Also, emacs can run elisp in a headless manner.</p>"
192661,1441.0,2008-10-10T19:01:31Z,9650,3,"<p>If you are looking for Scheme to work with the SICP, take a look at MIT/GNU Scheme</p><p><a href=""http://groups.csail.mit.edu/mac/projects/scheme/"" rel=""nofollow"">http://groups.csail.mit.edu/mac/projects/scheme/</a></p><p><a href=""http://www.gnu.org/software/mit-scheme/index.html"" rel=""nofollow"">http://www.gnu.org/software/mit-scheme/index.html</a></p>"
201744,11670.0,2008-10-14T15:50:25Z,7470,-1,"<p>Well, I am unsure this can help you but here is a very simple RSS that was presented as solution in another topic:</p><p><a href=""http://stackoverflow.com/questions/82872/php-rss-builder#84601"">PHP RSS Builder</a></p>"
202317,20709.0,2008-10-14T18:41:45Z,90,2,"<p>You can also try <em><a href=""http://www.codeproject.com/KB/work/XTortoiseSVN.aspx"" rel=""nofollow"">Version Control for the Standalone Programmer - Part 1</a></em> or perhaps <em><a href=""http://www.kenegozi.com/Blog/2007/07/30/merging-with-tortoisesvn.aspx"" rel=""nofollow"">Merging with TortoiseSVN</a></em>.</p>"
204949,,2008-10-15T14:33:01Z,1760,3,"<p>I use the following:</p><p><a href=""http://www.testdriven.net"" rel=""nofollow"">TestDriven.NET</a> - Unit Testing add on for Visual Studio </p><p><a href=""http://www.typemock.com"" rel=""nofollow"">Typemock Isolator</a>- Mocking framework for .Net Unit Testing</p><p><a href=""http://www.nunit.org"" rel=""nofollow"">NUnit</a> - An open source unit testing framework that is in C#.</p>"
206010,7824.0,2008-10-15T19:09:14Z,2630,1,<p><strong>export-csv</strong>. This creates a nice report in a manager-friendly Excel-ready format. Bonus points if you have community extensions installed and user <strong>send-smtpmail</strong>. </p><p>Management report in their inbox from the commandline. Nice.</p>
218453,1323.0,2008-10-20T13:36:30Z,2530,177,"<p>In addition to <code>autocomplete=off</code>, you could also have your form fields names be randomized by the code that generates the page, perhaps by adding some session-specific string to the end of the names.  When the form is submitted, you can strip that part <code>off</code> before processing them on the server side. This would prevent the web browser from finding context for your field and also might help prevent <strong>XSRF</strong> attacks because an attacker wouldn't be able to guess the field names for a form submission.</p>"
221817,,2008-10-21T13:09:55Z,7990,0,"<p>In answer to your question about PDF printing, I have not found an elegant solution. I was ""shell"" ing out to Adobe which was unreliable and required a user to be logged in at all times. To fix this specific problem, I requested that the files we process (invoices) be formatted as multi-page Tiff files instead which can be split apart and printed using native .NET printing functions. Adobe's position seems to be ""get the user to view the file in Adobe Reader and they can click print"". Useless.</p><p>I am still keen to find a good way of producing quality reports which can be output from the web server...</p>"
222793,2112692.0,2008-10-21T17:53:03Z,2900,1,"<p>Don't forget to check your database error logs. You should be able to see if you are even hitting the DB. If you aren't, you should check your firewall rules on the box. On a linux box you can run iptables -L to get the firewall list rules. </p><p>Otherwise it will be a pure access issue. Do a ""select * from mysql.user"" to see if the apache user is even set up in there. Further, I would recommend creating an account specifically for your app as opposed to using apache, since any other app you create will run as apache by default, and could get unauthorized access to your db. </p><p>Just look up ""GRANT"" in the documentation @ dev.mysql.com to get more info. If you have more specific questiosn regarding db, just edit your question, and i will take a look.</p>"
222810,22328.0,2008-10-21T17:57:06Z,2900,1,<p>Does the connect.php script actually make the connection or does it just define a function you need to call to create a connection? The error you're getting is symptomatic of not having a previously established connection at all.</p><p>ETA: Also change the include to a require. I suspect it's not actually including the file at all. But include can fail silently.</p>
222946,19746.0,2008-10-21T18:30:18Z,2900,3,"<p>Change the include() to require(). <strong>If the ""connect.php"" file can't be require()d, the script will fail</strong> with a fatal error, whereas <strong>include() only generates a warning</strong>. If the username you're passing to mysql_connect() isn't ""apache"", an incorrect path to the connect script is the most common way to get this type of error.</p>"
225202,24525.0,2008-10-22T10:45:12Z,3510,0,"<p>I read somewhere that especially in C/C++ splitting your expressions into small statements was better for optimisation; so instead of writing hugely complex expressions in one line, you cache the parts into variables and do each one in steps, then build them up as you go along.</p><p>The optimisation routines will use registers in places where you had variables so it shouldn't impact space but it can help the compiler a little.</p>"
242068,,2008-10-28T02:38:04Z,5460,1,<p>Sitecore's Forum module is powered by Community Server and integrated with Sitecore CMS.</p>
242507,31828.0,2008-10-28T07:52:07Z,7720,0,"<p>I have used JSmooth in the past, and still have luck with it.  The UI is pretty buggy, but I only use that for building the config file once, and then I build from Ant after that.</p><p>What issues are you having with JSmooth?</p>"
247984,25688.0,2008-10-29T18:55:44Z,4080,14,"<p>I use a combination of Cobertura, Checkstyle, (Ecl)Emma and Findbugs.</p><p><a href=""http://www.eclemma.org/"">EclEmma</a> is an <em>awesome</em> Eclipse plugin that shows the code coverage by coloring the java source in the editor (<a href=""http://www.eclemma.org/images/screen.png"">screenshot</a>) - the coverage is generated by running a JUnit test. This is really useful when you are trying to figure out which lines are covered in a particular class, or if you want to see just which lines are covered by a single test. This is much more user friendly and useful than generating a report and then looking through the report to see which classes have low coverage.</p><p>The Checkstyle and Findbugs Eclipse plugins are also useful, they generate warnings in the editor as you type.</p><p>Maven2 has report plugins that work with the above tools to generate reports at build time. We use this to get overall project reports, which are more useful when you want aggregate numbers. These are generated by our CI builds, which run using <a href=""http://continuum.apache.org/"">Continuum</a>.</p>"
280972,15745.0,2008-11-11T14:08:14Z,8970,1,"<p>One thing that hasn't been mentioned so far is the <a href=""http://developer.apple.com/documentation/GraphicsImaging/Reference/IKImagePicker_Class/IKImagePicker_Reference.html"" rel=""nofollow"">IKPictureTaker</a>, which is part of Image Kit.  This will come up with the standard OS provided panel to take pictures though, with all the possible filter functionality etc. included.  I'm not sure if that's what you want.</p><p>I suppose you can use it from other languages as well, considering there are things like <a href=""http://www.cocoadev.com/index.pl?CocoaBridges"" rel=""nofollow"">cocoa bridges</a> but I have no experience with them.</p><p>Googling also came up with <a href=""http://stackoverflow.com/questions/57424?sort=newest"">another question on stackoverflow</a> that seems to address this issue.</p>"
308120,,2008-11-21T07:28:09Z,4230,0,"<p>some basic diffrence between gridview and  details view</p><p>the GridView control also has a number of new features and advantages over the DataGrid control, which include: </p><p>ÃÂÃÂ· Richer design-time capabilities. ÃÂÃÂ· Improved data source binding capabilities. ÃÂÃÂ· Automatic handling of sorting, paging, updates, and deletes. ÃÂÃÂ· Additional column types and design-time column operations. ÃÂÃÂ· A Customized pager user interface (UI) with the PagerTemplate property. </p><p>Differences between the GridView control and the DataGrid control include: ÃÂÃÂ· Different custom-paging support. ÃÂÃÂ· Different event models.</p>"
312122,14934.0,2008-11-23T04:40:57Z,2300,1,"<p>One approach I've used before is to use a property of the collection that returns an array, which can be iterated over.</p><pre><code>Class MyCollection    Public Property Get Items        Items = ReturnItemsAsAnArray()    End Property    ...End Class</code></pre><p>Iterate like:</p><pre><code>Set things = New MyCollectionFor Each thing in things.Items    ...Next</code></pre>"
315883,25355.0,2008-11-24T23:33:17Z,9650,1,"<p>It seems like scheme shell is suitable for your purpose.Take a look at <a href=""http://www.scsh.net/index.html"" rel=""nofollow"">http://www.scsh.net/index.html</a></p>"
320132,,2008-11-26T09:22:02Z,3400,3,"<p>It is possible to use the wildcard ""*"" at the end of the word or phrase (prefix search).</p><p>For example, this query will find all ""datab"", ""database"", ""databases"" ...</p><pre><code>SELECT * FROM SomeTable WHERE CONTAINS(ColumnName, '""datab*""')</code></pre><p>But, unforutnately, it is not possible to search with leading wildcard.</p><p>For example, this query will not find ""database""</p><pre><code>SELECT * FROM SomeTable WHERE CONTAINS(ColumnName, '""*abase""')</code></pre>"
322859,35719.0,2008-11-27T03:15:45Z,580,0,"<p>I'm currently working the same thing to you. Not only deploying SQL Server databases from test to live but also include the whole process from Local -> Integration -> Test -> Production. So what can make me easily everyday is I do <a href=""http://tech.wowkhmer.com/post/2008/11/11/NAnt-task-with-Red-Gate-SQL-Compare.aspx"" rel=""nofollow"">NAnt task with Red-Gate SQL Compare</a>. I'm not working for RedGate but I have to say it is good choice.</p>"
331308,729.0,2008-12-01T16:18:40Z,1390,3,"<p>ASP.Net will be enabled on <a href=""http://blogs.technet.com/server_core/archive/2008/11/13/server-core-changes-in-windows-server-2008-r2.aspx"" rel=""nofollow"">server core in R2</a>.</p>"
342698,26860.0,2008-12-05T01:57:49Z,5460,2,"<p>Skinning is pretty straightforward, and the sidebar widgets aren't very difficult to create (if you don't mind building controls in code). The widgets also allow options for the users to customize them in the control panel very easily. I doubt you'll find a strong community of widget builders for Community Server however. Nothing compared to the dev community for blogs like wordpress.</p><p>I recommend starting templates from scratch and adding in CS controls as needed, to get the markup you prefer for styling and to use only what you need.</p><p>Setting up different roles for users to post to different blogs is also very easy and requires no coding. You can have blog groups, and allow only certain users to post to certain blogs.</p>"
364474,31641.0,2008-12-12T23:17:16Z,5170,1,<p>You can still install and use Query Analyzer from previous SQL Server versions.</p>
364481,41117.0,2008-12-12T23:22:18Z,5170,1,"<p>Oracle has a free program called SQL Developer which will work with Microsoft SQL Server as well as Oracle &amp; MySQL.  When accessing SQL Server, however, Oracle SQL Developer is only intended to enable an easy migration to Oracle, so your SQL Server database is essentially read-only.</p>"
364546,41612.0,2008-12-13T00:19:57Z,5170,7,"<p><a href=""http://www.microsoft.com/windowsserver2003/technologies/management/powershell/download.mspx"">powershell</a> + <a href=""http://msdn.microsoft.com/en-us/library/ms162773.aspx"">sqlcmd</a> :)</p>"
383182,47961.0,2008-12-20T10:39:39Z,4860,0,"<p>If you need to sign XML in code, check <a href=""http://www.eldos.com/sbbdev/desc-xml.php"" rel=""nofollow"">XMLBlackbox</a> which provides canonicalization and all other transformations for you. XMLBlackbox also supports XAdES.</p>"
392850,43043.0,2008-12-25T14:42:34Z,4880,2,"<p>While the more tech-savvy people tend to copy and paste, not technical people find it just as annoying to have to type something twice. During a lot of user testing I've down, the less tech-savvy - the more annoyed they seem with something like this... They struggle to type as it is, when they see they have to type their email in again it's usually greeted with a strong sign.</p><p>I would suggested a few things.</p><ol><li><p>Next to the input box write the style of the information you are looking for so something like <em>(i.e. user@domain.com)</em>. The reason this is important is you would be surprised how many of the less tech-savvy don't really understand the different between a website and an email address, so let them know visually the format you want.</p></li><li><p>Run strong formatting test in real time, and visually show a user that the format is good or bad. A green check box if everything is okay comes to mind.</p></li><li><p>Lastly, depending on your system architecture I often use a library to actually wrong a domain in the background. I don't necessarily try to run a VRFY on the server - I often use a library to check to make sure the domain they entered has MX records in it's DNS record.</p></li></ol>"
393039,45163.0,2008-12-25T18:36:23Z,4880,3,<p>Typing things twice is frustrating and doesn't prevent copy&amp;paste errors or even some typos.</p><p>I would use an authenticate/activate schema with a roll back to the old address if the activation is not met within 48 hours or if the email bounces.</p>
434004,37020.0,2009-01-11T23:28:19Z,7440,0,"<p>We use <a href=""http://watin.sourceforge.net/"" rel=""nofollow"">WatiN</a> for system testing, and <a href=""http://docs.jquery.com/QUnit"" rel=""nofollow"">QUnit</a> for JavaScript unit testing.</p>"
438536,53897.0,2009-01-13T10:24:35Z,7720,0,"<p>JSMooth has worked very well for us in a production environment, where I first generated a single jar using one-jar (fat jar plugin to eclipse) and then wrapped it with JSmooth.</p><p>(Please note that I wanted a no-install distribution of a single file, which could promt for installing the JRE if needed).</p><p>It has worked so well that I thought nobody was using it :)</p>"
455074,56395.0,2009-01-18T12:49:56Z,7720,0,"<p>You may want to try our tool, <a href=""http://bitrock.com"" rel=""nofollow"">BitRock InstallBuilder</a>. Although it is a native application, a lot of our customers use it to package desktop Java applications. If you bundle the JRE and create launcher, etc. the user does not even need to know they are installing a Java application. It is cross platform, so you can generate installers for both Windows and Mac (and Linux, Solaris, etc.) Like install4j tool mentioned in another post, it is a commercial tool, <em>but</em> we have free licenses for open source projects and special discounts for microISVs / small business, etc. just drop us an email.  Also wanted to emphasize that this is an installer tool, so it will not address your needs if you are looking only for a single file executable.</p>"
474611,2541.0,2009-01-23T21:21:39Z,2530,45,"<p>As others have said, the answer is <code>autocomplete=""off""</code></p><p>However I think it's worth stating <strong>why</strong> it's a good idea to use this in certain cases as some answers to this and <a href=""http://stackoverflow.com/questions/471800/how-i-do-to-force-the-browser-to-not-store-the-html-form-field-data"">duplicate</a> questions have suggested it's better not to turn if off.</p><p>Stopping browsers storing credit card numbers shouldn't be left to users. Too many users won't even realise it's a problem.</p><p>It's particularly important to turn it off on fields for credit card security codes. As <a href=""http://www.mollerus.net/tom/blog/2007/05/my_best_practices_for_online_credit_card_security.html"">this page</a> states</p><blockquote>  <p>""Never store the security code ... its value depends on the presumption that the only way to supply it is to read it from the physical credit card, proving that the person supplying it actually holds the card.""</p></blockquote><p>The problem is, if it's a public computer (cyber cafe, library etc) it's then easy for other users to steal your card details, and even on your own machine a malicious website could <a href=""http://webreflection.blogspot.com/2008/09/security-basis-and-internet-explorer.html"">steal autocomplete data</a>.</p>"
477366,11577.0,2009-01-25T08:18:24Z,6130,5,"<p>Just today, I managed to recover from this error by checking out a copy of the corrupted directory to /tmp and replacing the files in .svn/text-base with the just co'ed ones. I wrote up the procedure in some detail <strong><a href=""http://andrew.hedges.name/blog/2009/01/25/how-to-recover-from-checksum-mismatch-errors-in-svn"">here on my blog</a>.</strong> I'd be interested to hear from more experienced SVN users what are the advantages and disadvantages of each approach.</p>"
477726,21962.0,2009-01-25T14:04:32Z,6130,10,"<p>SVN keeps pristine copies of all the files you checkout buried in the .svn directories.  This is called the text-base.  This allows for speedy diffs and reverts.  During various operations, SVN will do checksums on these text-base files to catch file corruption issues.</p><p>In general, an SVN checksum mismatch means a file that shouldn't have been altered was changed somehow.  What does that mean?</p><ol><li>Disk corruption (bad HDD or IDE cable)</li><li>Bad RAM</li><li>Bad network link</li><li>Some kind of background process altered a file behind your back (malware)</li></ol><p>All of these are bad.</p><p><strong>HOWEVER</strong>, I think your problem is different.  Look at the error message.  Note that it expected some MD5 hashes, but instead got back 'null'.  If this were a simple file corruption issue, I would expect that you would have two different MD5 hashes for the expected/got.  The fact that you have a 'null' implies that something else is wrong.</p><p>I have two theories:</p><ol><li>Bug in SVN.</li><li>Something had an exclusive lock on the file, and the MD5 couldn't happen.</li></ol><p>In the case of #1, try upgrading to the latest SVN version.  Maybe also post this on the svn-devel mailing list (<a href=""http://svn.haxx.se"">http://svn.haxx.se</a>), so the developers can see it.</p><p>In the case of #2, check to see if anything has the file locked.  You can download a copy of Process Explorer to check.  Note that you probably want to see who has a lock on the <strong>text-base</strong> file, not the actual file you were trying to commit.</p>"
478658,287.0,2009-01-26T01:47:13Z,4630,2,<p>Static compilation proved to be the only way to webstart multiple dependent native libraries.</p>
505990,46642.0,2009-02-03T04:16:04Z,1160,1,"<p>My approach is to use the aforementioned plugin for ccnet and a nant echo task to generate a <code>VersionInfo.cs</code> file containing nothing but the version attributes. I only have to include the <code>VersionInfo.cs</code> file into the build</p><p>The echo task simply outputs the string I give it to a file.</p><p>If there is a similar MSBuild task, you can use the same approach. Here's the small nant task I use:</p><pre><code>&lt;target name=""version"" description=""outputs version number to VersionInfo.cs""&gt;  &lt;echo file=""${projectdir}/Properties/VersionInfo.cs""&gt;    [assembly: System.Reflection.AssemblyVersion(""$(CCNetLabel)"")]    [assembly: System.Reflection.AssemblyFileVersion(""$(CCNetLabel)"")]  &lt;/echo&gt;&lt;/target&gt;</code></pre><p>Try this:</p><pre><code>&lt;ItemGroup&gt;    &lt;VersionInfoFile Include=""VersionInfo.cs""/&gt;    &lt;VersionAttributes&gt;        [assembly: System.Reflection.AssemblyVersion(""${CCNetLabel}"")]        [assembly: System.Reflection.AssemblyFileVersion(""${CCNetLabel}"")]    &lt;/VersionAttributes&gt;&lt;/ItemGroup&gt;&lt;Target Name=""WriteToFile""&gt;    &lt;WriteLinesToFile        File=""@(VersionInfoFile)""        Lines=""@(VersionAttributes)""        Overwrite=""true""/&gt;&lt;/Target&gt;</code></pre><p>Please note that I'm not very intimate with MSBuild, so my script will probably not work out-of-the-box and need corrections...</p>"
508342,54852.0,2009-02-03T18:34:49Z,1160,1,"<p>Be careful.  The structure used for build numbers is only a short so you have a ceiling on how high your revision can go.</p><p>In our case, we've already exceeded the limit.</p><p>If you attempt to put in the build number 99.99.99.599999, the file version property will actually come out as 99.99.99.10175.</p>"
544998,65706.0,2009-02-13T06:59:28Z,1600,0,"<pre><code>::================ BackUpAllMyDatabases.cmd ============= START::BackUpAllMyDatabases.cmd:: COMMAND LINE BATCH SCRIPT FOR TAKING BACKUP OF ALL DATABASES ::RUN THE SQL SCRIPT VIA THE COMMAND LINE WITH LOGGING sqlcmd -S localhost -e  -i ""BackUpAllMyDatabases.sql"" -o Result_Of_BackUpAllMyDatabases.log::VIEW THE RESULTSResult_Of_BackUpAllMyDatabases.log::pause::================ BackUpAllMyDatabases.cmd ============= END--=================================================BackUpAllMyDatabases.sql startDECLARE @DBName varchar(255)DECLARE @DATABASES_Fetch intDECLARE DATABASES_CURSOR CURSOR FOR    select        DATABASE_NAME   = db_name(s_mf.database_id)    from        sys.master_files s_mf    where       -- ONLINE        s_mf.state = 0        -- Only look at databases to which we have access    and has_dbaccess(db_name(s_mf.database_id)) = 1         -- Not master, tempdb or model    --and db_name(s_mf.database_id) not in ('Master','tempdb','model')    group by s_mf.database_id    order by 1OPEN DATABASES_CURSORFETCH NEXT FROM DATABASES_CURSOR INTO @DBNameWHILE @@FETCH_STATUS = 0BEGIN    declare @DBFileName varchar(256)        set @DBFileName = @DbName + '_' + replace(convert(varchar, getdate(), 112), '-', '.') + '.bak'--REMEMBER TO PUT HERE THE TRAILING \ FOR THE DIRECTORY !!!    exec ('BACKUP DATABASE [' + @DBName + '] TO  DISK = N''D:\DATA\BACKUPS\' +         @DBFileName + ''' WITH NOFORMAT, INIT,  NAME = N''' +         @DBName + '-Full Database Backup'', SKIP, NOREWIND, NOUNLOAD,  STATS = 100')    FETCH NEXT FROM DATABASES_CURSOR INTO @DBNameENDCLOSE DATABASES_CURSORDEALLOCATE DATABASES_CURSOR--BackUpAllMyDatabases==========================end--======================RestoreDbFromFile.sql start-- Restore database from file-----------------------------------------------------------------use mastergodeclare @backupFileName varchar(100), @restoreDirectory varchar(100),@databaseDataFilename varchar(100), @databaseLogFilename varchar(100),@databaseDataFile varchar(100), @databaseLogFile varchar(100),@databaseName varchar(100), @execSql nvarchar(1000)-- Set the name of the database to restoreset @databaseName = 'ReplaceDataBaseNameHere'-- Set the path to the directory containing the database backupset @restoreDirectory = 'ReplaceRestoreDirectoryHere' -- such as 'c:\temp\'-- Create the backup file name based on the restore directory, the database name and today's date@backupFileName = @restoreDirectory + @databaseName + '-' + replace(convert(varchar, getdate(), 110), '-', '.') + '.bak'-- set @backupFileName = 'D:\DATA\BACKUPS\server.poc_test_fbu_20081016.bak'-- Get the data file and its pathselect @databaseDataFile = rtrim([Name]),@databaseDataFilename = rtrim([Filename])from master.dbo.sysaltfiles as filesinner joinmaster.dbo.sysfilegroups as groupsonfiles.groupID = groups.groupIDwhere DBID = (select dbidfrom master.dbo.sysdatabaseswhere [Name] = @databaseName)-- Get the log file and its pathselect @databaseLogFile = rtrim([Name]),@databaseLogFilename = rtrim([Filename])from master.dbo.sysaltfiles as fileswhere DBID = (select dbidfrom master.dbo.sysdatabaseswhere [Name] = @databaseName)andgroupID = 0print 'Killing active connections to the ""' + @databaseName + '"" database'-- Create the sql to kill the active database connectionsset @execSql = ''select @execSql = @execSql + 'kill ' + convert(char(10), spid) + ' 'from master.dbo.sysprocesseswhere db_name(dbid) = @databaseNameandDBID &lt;&gt; 0andspid &lt;&gt; @@spidexec (@execSql)print 'Restoring ""' + @databaseName + '"" database from ""' + @backupFileName + '"" with 'print ' data file ""' + @databaseDataFile + '"" located at ""' + @databaseDataFilename + '""'print ' log file ""' + @databaseLogFile + '"" located at ""' + @databaseLogFilename + '""'set @execSql = 'restore database [' + @databaseName + ']from disk = ''' + @backupFileName + '''withfile = 1,move ''' + @databaseDataFile + ''' to ' + '''' + @databaseDataFilename + ''',move ''' + @databaseLogFile + ''' to ' + '''' + @databaseLogFilename + ''',norewind,nounload,replace'exec sp_executesql @execSqlexec('use ' + @databaseName)go-- If needed, restore the database user associated with the database/*exec sp_revokedbaccess 'myDBUser'goexec sp_grantdbaccess 'myDBUser', 'myDBUser'goexec sp_addrolemember 'db_owner', 'myDBUser'gouse mastergo*/--======================RestoreDbFromFile.sql</code></pre>"
579442,5555.0,2009-02-23T21:30:14Z,6130,18,"<p>There's also a simpler cause for this  than just bugs, or disk corruption etc. I think it the most likely cause for this to happen is when someone writes a recursive text replacement on the working copy, without excluding .svn files.<br />This means the pristine copies of the files (basically the BASE version of the files, that's stored inside the .svn administrative area) get modified, and that invalidates the MD5 sum.</p><p>@Andrew Hedges: that also explains why your solution fixes this.  </p>"
587053,2041.0,2009-02-25T17:41:47Z,1040,1,"<p>This looks promising. A way of killing the file handle....</p><p><a href=""http://www.timstall.com/2009/02/killing-file-handles-but-not-process.html"" rel=""nofollow"">http://www.timstall.com/2009/02/killing-file-handles-but-not-process.html</a></p>"
603700,,2009-03-02T19:47:10Z,2900,1,"<p>Dude the answer is a big DUH! which unfortunately it took me a while to figure out as well. You probably have a function like dbconnect() and you are using variables from an include file to make the connection. $conn = mysql_connect($dbhost, $dbuser, $dbpass).</p><p>Well since this is inside a function the variables from the include file need to be passed to the function or else the function will not know what $dbhost, $dbuser and $dbpass is. A way to fix this is to make those variables global so your functions can pick them up. Another solution which is not very secure would be to write out you host, user and pass in the mysql_connect function.</p><p>Hope this helps but I had the same problem.</p>"
610598,,2009-03-04T13:43:43Z,1040,2,"<p>Using Orion Edwards advice I downloaded the SysInternals Process Explorer which in turn allowed me to discover that the file I was havind difficulties deleting was in fact being held not by the Excel.Applications object I thought but rather the fact that my C# code send mail code had created an Attachment object that left a handle to this file open.</p><p>Once I saw this, I quite simple called on the dispose method of the Attachment object, and the handle was released.</p><p>the Sys Internals explorer allowed me to discover this used in conjuction with the VS2005 debugger.</p><p>I highly recommend this tool!</p>"
620006,74837.0,2009-03-06T18:56:18Z,6130,4,<p>try:svn up --force file.c</p><p>This worked for me without having to do anything extra</p>
641921,6801.0,2009-03-13T09:22:00Z,4670,0,"<p>In my experience using GIT on windows is a major pain.  But I have been using Fossil SCM for some time now, and I think it actually fits your needs exactly.</p><p>It also has a built in Ticket system and a Wiki.  And the whole program is contained in 1 file and it works right out of the box.</p><p>I totally recommend it.</p><p>Here is a link to the site <a href=""http://www.fossil-scm.org/"" rel=""nofollow"">http://www.fossil-scm.org/</a></p><p>Remember, this site is self hosting, what that means is you are looking at the web interface to fossil it self, when you look at tickets and the wiki and documentation, you actually are using fossil.</p><p>But if your project has millions of lines of code and is a few gigabytes in size, you have to use GIT, there is no way around that problem.</p><p>Enjoy.</p>"
